iter	Passed	Remaining
880	107621	14536
881	107806	14423
882	107963	14305
883	108078	14182
884	108235	14064
885	108351	13941
886	108526	13825
887	108674	13706
888	108849	13590
889	108979	13469
890	109113	13348
891	109278	13230
892	109437	13112
893	109608	12996
894	109783	12879
895	109886	12754
896	110050	12636
897	110199	12517
898	110299	12391
899	110459	12273
900	110561	12148
901	110707	12028
902	110905	11913
903	111019	11789
904	111135	11666
905	111252	11542
906	111403	11422
907	111553	11302
908	111708	11183
909	111834	11060
910	111948	10936
911	112068	10813
912	112186	10690
913	112298	10566
914	112406	10442
915	112522	10318
916	112628	10194
917	112762	10072
918	112931	9953
919	113052	9830
920	113180	9708
921	113295	9584
922	113392	9459
923	113540	9338
924	113703	9219
925	113811	9095
926	113948	8973
927	114140	8855
928	114272	8733
929	114360	8607
930	114476	8484
931	114574	8359
932	114671	8234
933	114769	8110
934	114873	7985
935	114975	7861
936	115078	7737
937	115156	7611
938	115248	7486
939	115397	7365
940	115494	7241
941	115601	7117
942	115682	6992
943	115833	6871
944	115944	6748
945	116046	6624
946	116175	6501
947	116260	6377
948	116394	6255
949	116498	6131
950	116639	6009
951	116755	5886
952	116873	5763
953	116975	5640
954	117104	5518
955	117207	5394
956	117307	5270
957	117403	5147
958	117539	5025
959	117641	4901
960	117726	4777
961	117830	4654
962	117974	4532
963	118078	4409
964	118190	4286
965	118279	4163
966	118405	4040
967	118495	3917
968	118569	3793
969	118646	3669
970	118776	3547
971	118879	3424
972	118971	3301
973	119069	3178
974	119195	3056
975	119294	2933
976	119404	2810
977	119504	2688
978	119646	2566
979	119852	2445
980	119950	2323
981	120038	2200
982	120126	2077
983	120218	1954
984	120308	1832
985	120429	1709
986	120522	1587
987	120608	1464
988	120697	1342
989	120790	1220
990	120868	1097
991	120958	975
992	121073	853
993	121162	731
994	121254	609
995	121344	487
996	121433	365
997	121547	243
998	121705	121
999	121803	0
